,Radius,Pad,U,G,Pin,PinColID,PinRowID,PadName,FEE,FEE_Connector,FEE_Chan,phi,x,y,PadX,PadY,PadR,PadPhi
1218,7,76,10,1,D24,3,24,ZZ.07.076,3.0,J1,122,0.31497738844585166,73.2118605759237,23.854212856673964,23.42621718840592,487.5112028219314,488.07372448088694,0.04801574025163811
1245,7,77,10,1,E27,4,27,ZZ.07.077,3.0,J1,106,0.31906800388021334,73.11366990566383,24.153494010714642,25.356222886530137,487.41375077143385,488.07284546484334,0.05197511599267353
1268,7,78,10,1,F26,5,26,ZZ.07.078,3.0,J1,110,0.32315861931457507,73.01425581622796,24.452371001651787,27.285640841286046,487.3094362127309,488.07273312293245,0.05593402764875205
1266,7,79,10,1,F24,5,24,ZZ.07.079,3.0,J1,120,0.32724923474893675,72.91361997112314,24.750838828343436,29.214661117228054,487.1967340395433,488.071873890508,0.059893094401949794
1428,7,80,12,1,B26,1,26,ZZ.07.080,2.0,J1,114,0.3313398501832985,72.81176405430014,25.048892496494247,31.143600066156523,487.079584653399,488.07422141638295,0.06385252816101929
1452,7,81,12,1,C26,2,26,ZZ.07.081,2.0,J1,115,0.33543046561766016,72.70868977012537,25.34652701873899,33.07183695874518,486.9526459991562,488.07440605445123,0.06781178570236096
1476,7,82,12,1,D26,3,26,ZZ.07.082,2.0,J1,112,0.3395210810520219,72.6043988433523,25.643737414726104,34.99911409682737,486.81524329797196,488.071735603309,0.07177055424471379
1502,7,83,12,1,E28,4,28,ZZ.07.083,2.0,J1,103,0.3436116964863836,72.4988930190926,25.940518711200944,36.926463441367254,486.67315399512006,488.0720464458546,0.07573017806298699
1523,7,84,12,1,F25,5,25,ZZ.07.084,2.0,J1,117,0.3477023119207453,72.39217406278698,26.236865942089036,38.85297601999196,486.52424940535036,488.07314923590053,0.07968913735404526
1427,7,85,12,1,B25,1,25,ZZ.07.085,2.0,J1,121,0.35179292735510703,72.28424376017561,26.532774148579193,40.77870347353085,486.36631697115484,488.0728397904026,0.08364795913513154
1451,7,86,12,1,C25,2,25,ZZ.07.086,2.0,J1,118,0.3558835427894687,72.17510391726827,26.828238379206457,42.70406527354519,486.200132384222,488.071926995727,0.08760745691742435
1475,7,87,12,1,D25,3,25,ZZ.07.087,2.0,J1,119,0.35997415822383044,72.06475636031408,27.12325368993498,44.627915784083065,486.0270979134495,488.0717065897193,0.09156510726591216
1525,7,88,12,1,F27,5,27,ZZ.07.088,2.0,J1,107,0.3640647736581921,71.953202935771,27.41781514424072,46.55263104904238,485.84622431586536,488.0714098772539,0.09552599480192103
1500,7,89,12,1,E26,4,26,ZZ.07.089,2.0,J1,113,0.36815538909255385,71.8404455102749,27.711917813194084,48.475653774598804,485.6588513606868,488.072134949186,0.09948469697626354
1426,7,90,12,1,B24,1,24,ZZ.07.090,2.0,J1,124,0.3722460045269156,71.72648597060832,28.005556775542384,50.3979529138806,485.4623827952319,488.07138695802894,0.10344377505019094
1450,7,91,12,1,C24,2,24,ZZ.07.091,2.0,J1,125,0.37633661996127726,71.61132622366894,28.29872711779217,52.319231686359934,485.2606080915964,488.072904154366,0.10740189004498818
1474,7,92,12,1,D24,3,24,ZZ.07.092,2.0,J1,122,0.380427235395639,71.4949681964376,28.59142393429149,54.23997954972197,485.04937919886197,488.07261308411444,0.11136099003135154
1501,7,93,12,1,E27,4,27,ZZ.07.093,2.0,J1,106,0.3845178508300007,71.37741383594613,28.883642327311925,56.16064037046392,484.8302285736793,488.0720931026754,0.11532172310345197
1524,7,94,12,1,F26,5,26,ZZ.07.094,2.0,J1,110,0.3886084662643624,71.25866510924475,29.175377407130583,58.07966019376269,484.604658489876,488.0726605315158,0.11928062933828235
1522,7,95,12,1,F24,5,24,ZZ.07.095,2.0,J1,120,0.39269908169872414,71.13872400336908,29.466624292111913,59.99777601785911,484.3704666900613,488.0722099532373,0.12323979768463762
1684,7,96,14,1,B26,1,26,ZZ.07.096,1.0,J1,114,0.3967896971330858,71.01759252530702,29.757378108789357,61.915457304752934,484.1294952243401,488.07262984050953,0.12719979028216089
1708,7,97,14,1,C26,2,26,ZZ.07.097,1.0,J1,115,0.40088031256744755,70.89527270196507,30.047633991946956,63.831317277628315,483.8799897323083,488.07200445091706,0.13115830115146765
1732,7,98,14,1,D26,3,26,ZZ.07.098,1.0,J1,112,0.4049709280018092,70.77176658013445,30.337387084700698,65.74712575251321,483.624798937259,488.0733865842523,0.13511822470334722
1758,7,99,14,1,E28,4,28,ZZ.07.099,1.0,J1,103,0.40906154343617096,70.64707622645683,30.626632538579848,67.66110756691536,483.3604139657953,488.0730634509209,0.1390769687491526
1779,7,100,14,1,F25,5,25,ZZ.07.100,1.0,J1,117,0.41315215887053264,70.52120372738979,30.91536551360802,69.57404322745498,483.0871500415012,488.07145176319796,0.14303612767124835
1683,7,101,14,1,B25,1,25,ZZ.07.101,1.0,J1,121,0.41724277430489437,70.39415118917186,31.203581178384216,71.48656407931253,482.8109628667373,488.0745380658283,0.14699528719844127
1707,7,102,14,1,C25,2,25,ZZ.07.102,1.0,J1,118,0.4213333897392561,70.26592073778731,31.491274710163637,73.39695841378604,482.52190215222083,488.07222781161437,0.15095399368553278
1731,7,103,14,1,D25,3,25,ZZ.07.103,1.0,J1,119,0.4254240051736178,70.13651451893054,31.77844129493839,75.30706620675127,482.2294477774617,488.0741690813228,0.1549131683856954
1781,7,104,14,1,F27,5,27,ZZ.07.104,1.0,J1,107,0.4295146206079795,70.00593469797022,32.06507612751806,77.21564509719283,481.92624392281857,488.07290483014077,0.1588726408087158
1756,7,105,14,1,E26,4,26,ZZ.07.105,1.0,J1,113,0.4336052360423412,69.87418345991304,32.35117441161008,79.123151259743,481.618159951045,488.0743028063479,0.16283152379211538
1682,7,106,14,1,B24,1,24,ZZ.07.106,1.0,J1,124,0.4376958514767029,69.74126300936712,32.63673135990004,81.02957136420605,481.30061375382024,488.07383891709566,0.1667913463110902
1706,7,107,14,1,C24,2,24,ZZ.07.107,1.0,J1,125,0.4417864669110646,69.60717557050513,32.92174219413172,82.93416664314158,480.9753740590605,488.0731363720458,0.17075010829357312
1730,7,108,14,1,D24,3,24,ZZ.07.108,1.0,J1,122,0.44587708234542633,69.47192338702716,33.20620214518711,84.83769226769907,480.64323123603697,488.0730987898507,0.1747091198749216
1757,7,109,14,1,E27,4,27,ZZ.07.109,1.0,J1,106,0.44996769777978807,69.335508722123,33.49010645316621,86.73993640837077,480.3029201098695,488.07244506752875,0.1786684604860638
1780,7,110,14,1,F26,5,26,ZZ.07.110,1.0,J1,110,0.45405831321414974,69.19793385843444,33.77345036746662,88.64078406093279,479.95552728105974,488.07222494890755,0.18262757112530953
1778,7,111,14,1,F24,5,24,ZZ.07.111,1.0,J1,120,0.4581489286485115,69.059201098017,34.056229146863096,90.54046959021832,479.6022927950911,488.07369923806135,0.18658650384888975
1940,7,112,16,1,B26,1,26,ZZ.07.112,0.0,J1,114,0.46223954408287315,68.91931276230139,34.338438059586835,92.43881622603101,479.239599679975,488.0732820455271,0.19054632740967903
1964,7,113,16,1,C26,2,26,ZZ.07.113,0.0,J1,115,0.4663301595172349,68.77827119205467,34.620072383404704,94.3347607932179,478.8686621810432,488.07196468653643,0.19450453177687113
1988,7,114,16,1,D26,3,26,ZZ.07.114,0.0,J1,112,0.47042077495159657,68.63607874734119,34.90112740569821,96.23060159006995,478.49307317554474,488.0737134484544,0.19846436608283152
2014,7,115,16,1,E28,4,28,ZZ.07.115,0.0,J1,103,0.4745113903859583,68.49273780748291,35.18159842354239,98.12369524790401,478.10598670550877,488.07130021417123,0.20242333227946008
2035,7,116,16,1,F25,5,25,ZZ.07.116,0.0,J1,117,0.47860200582032003,68.34825077101975,35.46148074378448,100.01608948914537,477.71506667264214,488.07264119467675,0.20638248251335706
1939,7,117,16,1,B25,1,25,ZZ.07.117,0.0,J1,121,0.4826926212546817,68.20262005566937,35.740769683122465,101.90624760291718,477.31525123606025,488.07246630295623,0.2103408737558662
1963,7,118,16,1,C25,2,25,ZZ.07.118,0.0,J1,118,0.48678323668904344,68.05584809828673,36.01946056818344,103.79571973740605,476.9093713317262,488.0738672576401,0.21430047487940143
1987,7,119,16,1,D25,3,25,ZZ.07.119,0.0,J1,119,0.4908738521234051,67.90793735482333,36.297548735601815,105.68279302044502,476.49388045137414,488.0730179473258,0.2182594567162064
2037,7,120,16,1,F27,5,27,ZZ.07.120,0.0,J1,107,0.49496446755776685,67.75889030028613,36.575029532097325,107.56812034812319,476.068787786025,488.0700679403354,0.22221923678205294
2012,7,121,16,1,E26,4,26,ZZ.07.121,0.0,J1,113,0.4990550829921286,67.60870942869603,36.85189831455292,109.45281705961526,475.64296171012586,488.0739146754986,0.2261780804644669
1938,7,122,16,1,B24,1,24,ZZ.07.122,0.0,J1,124,0.5031456984264903,67.45739725304631,37.12815045009245,111.33475517988778,475.2050675170328,488.0730313230114,0.2301369369885689
1962,7,123,16,1,C24,2,24,ZZ.07.123,0.0,J1,125,0.507236313860852,67.30495630526043,37.40378131615818,113.21552402414761,474.7603940503988,488.07293168024825,0.23409663738732137
1986,7,124,16,1,D24,3,24,ZZ.07.124,0.0,J1,122,0.5113269292952137,67.15138913614975,37.67878630058816,115.09414014108081,474.30787873941443,488.0723562435162,0.2380557798548759
2013,7,125,16,1,E27,4,27,ZZ.07.125,0.0,J1,106,0.5154175447295753,66.99669831537078,37.953160801693365,116.971069873246,473.85043679037227,488.0742439769982,0.24201393424223863
2036,7,126,16,1,F26,5,26,ZZ.07.126,0.0,J1,110,0.5195081601639371,66.84088643138226,38.22690022833474,118.84549297430051,473.3798900146295,488.0704574859733,0.24597355280604935
2034,7,127,16,1,F24,5,24,ZZ.07.127,0.0,J1,120,0.5235987755982988,66.68395609140178,38.49999999999999,120.94705664324788,472.843200602259,488.06647381934886,0.2504176185668604
5,8,0,1,1,B8,1,8,ZZ.08.000,7.0,J2,133,0.0040906154343617095,77.99934740865935,0.31906711404631355,-124.88621698617332,482.36783723026446,498.2723126838581,-0.253339734602329
53,8,1,1,1,D8,3,8,ZZ.08.001,7.0,J2,131,0.008181230868723419,77.99738964555729,0.638128889107096,-122.75552930224201,482.9204015893751,498.27806919983635,-0.24892216350553467
101,8,2,1,1,F8,5,8,ZZ.08.002,7.0,J2,129,0.01227184630308513,77.99412674345326,0.9571799862861542,-120.84226311904914,483.4024515062174,498.277816762852,-0.24496240622288495
52,8,3,1,1,D7,3,7,ZZ.08.003,7.0,J2,134,0.016362461737446838,77.98955875694583,1.2762150668659689,-118.92737402019485,483.876769843667,498.27748161609753,-0.2410032475450522
76,8,4,1,1,E7,4,7,ZZ.08.004,7.0,J2,135,0.020453077171808547,77.98368576247154,1.5952287923970285,-117.01144091162662,484.34520464931455,498.27899270489166,-0.23704488176787128
3,8,5,1,1,B6,1,6,ZZ.08.005,7.0,J2,143,0.02454369260617026,77.97650785830393,1.9142158247871586,-115.09272752608585,484.8048803742533,498.27914662775913,-0.2330852334989736
75,8,6,1,1,E6,4,6,ZZ.08.006,7.0,J2,138,0.028634308040531967,77.96802516455163,2.2331708263908423,-113.1725393359962,485.25729364052665,498.27970527715246,-0.22912607769594226
99,8,7,1,1,F6,5,6,ZZ.08.007,7.0,J2,139,0.032724923474893676,77.95823782315652,2.5520884600985387,-111.2509606326583,485.702155020401,498.2804026179947,-0.2251676564927619
2,8,8,1,1,B5,1,5,ZZ.08.008,7.0,J2,146,0.03681553890925539,77.94714599789127,2.870963389425989,-109.32684732037642,486.13882136763556,498.2803560102754,-0.22120795417758682
50,8,9,1,1,D5,3,5,ZZ.08.009,7.0,J2,144,0.04090615434361709,77.9347498743566,3.1897902786035086,-107.4017168666004,486.5676109877667,498.28021117463226,-0.2172497271569927
98,8,10,1,1,F5,5,5,ZZ.08.010,7.0,J2,142,0.044996769777978805,77.92104965997827,3.5085637926652775,-105.47396162372569,486.987421519327,498.27854188058893,-0.21329022598888858
120,8,11,1,1,E2,4,2,ZZ.08.011,7.0,J2,158,0.04908738521234052,77.90604558400345,3.827278597538605,-103.54489212546733,487.4019161739916,498.2792114621614,-0.20933039732101788
1,8,12,1,1,B4,1,4,ZZ.08.012,7.0,J2,153,0.05317800064670222,77.88973789749704,4.145929360133188,-101.61466666051757,487.80819672814226,498.27941686938067,-0.20537173199221873
25,8,13,1,1,C4,2,4,ZZ.08.013,7.0,J2,150,0.057268616081063935,77.87212687333735,4.464510748430353,-99.6820177795189,488.20555657886996,498.27820556701107,-0.20141194827996028
49,8,14,1,1,D4,3,4,ZZ.08.014,7.0,J2,151,0.06135923151542564,77.85321280621163,4.783017431572269,-97.74867215399111,488.5968793787187,498.2787507475014,-0.1974532130496045
73,8,15,1,1,E4,4,4,ZZ.08.015,7.0,J2,148,0.06544984694978735,77.83299601261108,5.1014440799511585,-95.81325980632798,488.9796249074649,498.278290044188,-0.19349378823165367
261,8,16,3,1,B8,1,8,ZZ.08.016,6.0,J2,133,0.06954046238414906,77.81147683082553,5.419785365298474,-93.87655702891438,489.35603815006937,498.27917880796014,-0.18953426903483508
309,8,17,3,1,D8,3,8,ZZ.08.017,6.0,J2,131,0.07363107781851078,77.78865562093783,5.738035960774059,-91.9387842215648,489.7233818229275,498.27876810900165,-0.18557607389786207
357,8,18,3,1,F8,5,8,ZZ.08.018,6.0,J2,129,0.07772169325287248,77.76453276481787,6.056190541055274,-89.9989112175347,490.08442981815557,498.279592568799,-0.181616070793804
308,8,19,3,1,D7,3,7,ZZ.08.019,6.0,J2,134,0.08181230868723419,77.73910866611607,6.37424378242612,-88.05798101884997,490.4363665858539,498.279076112022,-0.17765728604498776
332,8,20,3,1,E7,4,7,ZZ.08.020,6.0,J2,135,0.0859029241215959,77.71238375025668,6.692190362866311,-86.11591020012268,490.78198119009636,498.27994445940897,-0.17369849327915404
283,8,21,3,1,C6,2,6,ZZ.08.021,6.0,J2,140,0.08999353955595761,77.68435846443072,7.010024962140328,-84.17189591920841,491.1190216798052,498.2798425768025,-0.16973883884161986
331,8,22,3,1,E6,4,6,ZZ.08.022,6.0,J2,138,0.09408415499031932,77.6550332775884,7.327742261886445,-82.22661813506697,491.4467205646205,498.27813105097266,-0.1657798376675374
355,8,23,3,1,F6,5,6,ZZ.08.023,6.0,J2,139,0.09817477042468103,77.62440868043136,7.645336945705727,-80.28037589096903,491.7688356986666,498.27856317286756,-0.16182076652552527
282,8,24,3,1,C5,2,5,ZZ.08.024,6.0,J2,147,0.10226538585904274,77.59248518540436,7.962803699250979,-78.33283998563255,492.0850125752539,498.28073755805826,-0.15786107384963372
257,8,25,3,1,B4,1,4,ZZ.08.025,6.0,J2,153,0.10635600129340445,77.55926332668682,8.280137210315683,-76.38379292252183,492.388379546253,498.2778342786438,-0.15390242185259898
281,8,26,3,1,C4,2,4,ZZ.08.026,6.0,J2,150,0.11044661672776615,77.52474366018377,8.597332168922877,-74.43312171318577,492.6866444259287,498.2774520321499,-0.14994209240835174
305,8,27,3,1,D4,3,4,ZZ.08.027,6.0,J2,151,0.11453723216212787,77.48892676351666,8.914383267414019,-72.48236495227567,492.97907324680733,498.2790983859908,-0.14598335286901487
329,8,28,3,1,E4,4,4,ZZ.08.028,6.0,J2,148,0.11862784759648957,77.4518132360136,9.231285200537785,-70.52991006918626,493.2624204724909,498.2793229351865,-0.14202390770462583
353,8,29,3,1,F4,5,4,ZZ.08.029,6.0,J2,149,0.12271846303085128,77.41340369869938,9.548032665538862,-68.57644631269379,493.53775286097175,498.279281616179,-0.13806473645605444
330,8,30,3,1,E5,4,5,ZZ.08.030,6.0,J2,145,0.126809078465213,77.37369879428505,9.864620362246663,-66.62214425861188,493.80429372334345,498.27822609986214,-0.1341063183751998
354,8,31,3,1,F5,5,5,ZZ.08.031,6.0,J2,142,0.1308996938995747,77.3326991871572,10.181042993164024,-64.66689444692118,494.0657229973502,498.27978674465976,-0.13014739092799257
541,8,32,5,1,C8,2,8,ZZ.08.032,5.0,J2,130,0.1349903093339364,77.29040556336685,10.497295263555841,-62.70971297230087,494.3152981563822,498.27715389379574,-0.12618769855764492
589,8,33,5,1,E8,4,8,ZZ.08.033,5.0,J2,128,0.13908092476829811,77.24681863061787,10.81337188153768,-60.75250874792966,494.5622868993248,498.2797637294307,-0.12222861397998877
613,8,34,5,1,F8,5,8,ZZ.08.034,5.0,J2,129,0.14317154020265982,77.20193911825527,11.129267558164308,-58.79419373595707,494.79934694239506,498.28019321630865,-0.1182697704015386
564,8,35,5,1,D7,3,7,ZZ.08.035,5.0,J2,134,0.14726215563702155,77.15576777725292,11.444977007518217,-56.83482240841433,495.02623224206656,498.2782030612742,-0.11431121872308486
515,8,36,5,1,B6,1,6,ZZ.08.036,5.0,J2,143,0.15135277107138326,77.10830538020102,11.760494946798044,-54.87318960440453,495.2480284017207,498.278713746787,-0.11034931127794113
563,8,37,5,1,D6,3,6,ZZ.08.037,5.0,J2,141,0.15544338650574496,77.05955272129314,12.075816096407,-52.912976309737545,495.46117286840206,498.2785936422389,-0.10639215060182299
562,8,38,5,1,D5,3,5,ZZ.08.038,5.0,J2,144,0.15953400194010667,77.00951061631295,12.39093518004119,-50.95098918810722,495.66830230616756,498.28011119281587,-0.1024327431356067
513,8,39,5,1,B4,1,4,ZZ.08.039,5.0,J2,153,0.16362461737446837,76.95817990262056,12.70584692477792,-48.98805041278304,495.86560629227324,498.2795687030014,-0.09847345986582609
537,8,40,5,1,C4,2,4,ZZ.08.040,5.0,J2,150,0.16771523280883008,76.90556143913852,13.020546061163913,-47.02433379578723,496.0535657680927,498.2774609393617,-0.09451444579231175
561,8,41,5,1,D4,3,4,ZZ.08.041,5.0,J2,151,0.1718058482431918,76.85165610633742,13.335027323303494,-45.0602356256849,496.236446044656,498.278070175352,-0.09055561948781289
585,8,42,5,1,E4,4,4,ZZ.08.042,5.0,J2,148,0.17589646367755352,76.79646480622121,13.649285448946703,-43.09531289836778,496.4118371546384,498.2789560688385,-0.08659651622753124
609,8,43,5,1,F4,5,4,ZZ.08.043,5.0,J2,149,0.17998707911191522,76.73998846231204,13.963315179577348,-41.12940897014729,496.580207468714,498.28057430719156,-0.08263668968788324
586,8,44,5,1,E5,4,5,ZZ.08.044,5.0,J2,145,0.18407769454627693,76.68222801963488,14.277111260500995,-39.16297911476601,496.7375368254677,498.2789574370731,-0.07867764027536933
610,8,45,5,1,F5,5,5,ZZ.08.045,5.0,J2,142,0.18816830998063863,76.62318444470162,14.590668440932893,-37.19608186118639,496.88677033127715,498.27704245336395,-0.07471890468761223
633,8,46,5,1,F2,5,2,ZZ.08.046,5.0,J2,159,0.19225892541500034,76.562858725495,14.903981474085846,-35.228572253854864,497.03136934419,498.2782700612236,-0.07075963243927595
612,8,47,5,1,F7,5,7,ZZ.08.047,5.0,J2,132,0.19634954084936207,76.50125187145197,15.217045117258003,-33.26039427663794,497.16706024914765,498.27837563375857,-0.06680029675127777
796,8,48,7,1,C7,2,7,ZZ.08.048,4.0,J2,137,0.20044015628372377,76.4383649134469,15.529854131920574,-31.290693855456784,497.2960033445488,498.27946221414487,-0.06283882588368211
795,8,49,7,1,C6,2,6,ZZ.08.049,4.0,J2,140,0.20453077171808548,76.37419890377423,15.842403283805503,-29.3229230182366,497.41575713639804,498.2793084826115,-0.05888238543910448
819,8,50,7,1,D6,3,6,ZZ.08.050,4.0,J2,141,0.20862138715244719,76.30875491613095,16.154687342993046,-27.353002614643703,497.5263995277019,498.27773879537824,-0.05492270085753177
818,8,51,7,1,D5,3,5,ZZ.08.051,4.0,J2,144,0.2127120025868089,76.24203404559861,16.466701083999283,-25.38307192069496,497.63260570378,498.2795506537118,-0.05096348631804809
769,8,52,7,1,B4,1,4,ZZ.08.052,4.0,J2,153,0.2168026180211706,76.17403740862493,16.778439285863556,-23.412917598886402,497.72860465587013,498.27896664737085,-0.04700487685474849
793,8,53,7,1,C4,2,4,ZZ.08.053,4.0,J2,150,0.2208932334555323,76.10476614300522,17.089896732235843,-21.44157199298588,497.8167270072258,498.27827034471125,-0.04304461180919969
817,8,54,7,1,D4,3,4,ZZ.08.054,4.0,J2,151,0.22498384888989403,76.03422140786328,17.401068211464025,-19.470892684902292,497.8975978945946,498.27816894898615,-0.03908630263754468
841,8,55,7,1,E4,4,4,ZZ.08.055,4.0,J2,148,0.22907446432425574,75.96240438363202,17.711948516681108,-17.499364595558113,497.9724626666005,498.2798423932952,-0.0351267748373582
865,8,56,7,1,F4,5,4,ZZ.08.056,4.0,J2,149,0.23316507975861744,75.8893162720337,18.022532445892345,-15.528183196406209,498.03581077878687,498.2778274130455,-0.031168751398329836
842,8,57,7,1,E5,4,5,ZZ.08.057,4.0,J2,145,0.23725569519297915,75.81495829605979,18.33281480206228,-13.556037308034487,498.09405237758847,498.27848755633096,-0.027209101857198038
866,8,58,7,1,F5,5,5,ZZ.08.058,4.0,J2,142,0.24134631062734085,75.73933169995063,18.642790393201714,-11.583921054729641,498.1447484190435,498.27941719930027,-0.023249936388790277
889,8,59,7,1,F2,5,2,ZZ.08.059,4.0,J2,159,0.24543692606170256,75.66243774917443,18.95245403245458,-9.611391766206221,498.18482468232173,498.2775314976977,-0.019290430099914962
844,8,60,7,1,E7,4,7,ZZ.08.060,4.0,J2,135,0.2495275414960643,75.58427773040626,19.26180053818474,-7.638692770762928,498.2199722825987,498.27852693901986,-0.015330767009566678
868,8,61,7,1,F7,5,7,ZZ.08.061,4.0,J2,132,0.253618156930426,75.50485295150636,19.57082473406268,-5.666337121151095,498.24599782111636,498.2782171850686,-0.011372079011213319
821,8,62,7,1,D8,3,8,ZZ.08.062,4.0,J2,131,0.2577087723647877,75.42416474149846,19.879521449152133,-3.6936244399896974,498.2647635342946,498.2784537197953,-0.007412839628512825
869,8,63,7,1,F8,5,8,ZZ.08.063,4.0,J2,129,0.2617993877991494,75.34221445054733,20.18788551799662,-1.720917133021914,498.27596187233354,498.2789336662528,-0.0034537293030196497
1050,8,64,9,1,C5,2,5,ZZ.08.064,3.0,J2,147,0.26589000323351114,75.2590034499363,20.495911780705846,0.2516867327928624,498.2793856325465,498.27944919749547,0.0005051116274224872
1025,8,65,9,1,B4,1,4,ZZ.08.065,3.0,J2,153,0.2699806186678728,75.1745331320443,20.803595083042072,2.224700988290684,498.2739594399014,498.2789258541884,0.004464785212029954
1049,8,66,9,1,C4,2,4,ZZ.08.066,3.0,J2,150,0.27407123410223455,75.0888049103226,21.110930276506362,4.197224789486739,498.26072997707905,498.278407853707,0.008423552697226711
1073,8,67,9,1,D4,3,4,ZZ.08.067,3.0,J2,151,0.27816184953659623,75.00182021927102,21.417912218424718,6.1700694403005265,498.2426550214877,498.28085758913045,0.012383030644234789
1097,8,68,9,1,E4,4,4,ZZ.08.068,3.0,J2,148,0.28225246497095796,74.91358051441414,21.724535772034137,8.142594384481773,498.21334012743836,498.27987529524887,0.016342134679045085
1121,8,69,9,1,F4,5,4,ZZ.08.069,3.0,J2,149,0.28634308040531964,74.8240872722767,22.03079580656857,10.115359784751776,498.1760550355906,498.2787395769548,0.020301999445909477
1074,8,70,9,1,D5,3,5,ZZ.08.070,3.0,J2,144,0.29043369583968137,74.73334199035912,22.336687197344773,12.087623909717536,498.1321200762091,498.27875702602614,0.02426113821288624
1122,8,71,9,1,F5,5,5,ZZ.08.071,3.0,J2,142,0.2945243112740431,74.64134618711229,22.64220482584806,14.059830186554517,498.08101673949943,498.27941765753104,0.028220504525100498
1027,8,72,9,1,B6,1,6,ZZ.08.072,3.0,J2,143,0.2986149267084048,74.54810140191222,22.947343579817947,16.031582900727994,498.02250364773346,498.28046900301,0.032179366938194835
1099,8,73,9,1,E6,4,6,ZZ.08.073,3.0,J2,138,0.3027055421427665,74.4536091950343,23.252098353333704,18.003143744662147,497.954640685233,498.2799788920386,0.03613844374698837
1123,8,74,9,1,F6,5,6,ZZ.08.074,3.0,J2,139,0.3067961575771282,74.35787114762712,23.556464046899787,19.975320343584382,497.87643925102986,498.27699343248156,0.04009953280157702
1052,8,75,9,1,C7,2,7,ZZ.08.075,3.0,J2,137,0.3108867730114899,74.2608888616861,23.86043556753117,21.94510605899644,497.7953254105319,498.27881118959687,0.044056070992169356
1076,8,76,9,1,D7,3,7,ZZ.08.076,3.0,J2,134,0.31497738844585166,74.16266396002659,24.164007828838564,23.915968257610135,497.70368994015087,498.27797113432666,0.04801568974064735
1124,8,77,9,1,F7,5,7,ZZ.08.077,3.0,J2,132,0.31906800388021334,74.06319808625686,24.467175751113533,25.886474836838648,497.60724915492017,498.28012602451355,0.05197504804343281
1053,8,78,9,1,C8,2,8,ZZ.08.078,3.0,J2,130,0.32315861931457507,73.9624929047504,24.769934261413496,27.856152779411996,497.49912361552566,498.278379267941,0.055933960625319155
1125,8,79,9,1,F8,5,8,ZZ.08.079,3.0,J2,129,0.32724923474893675,73.86055010061824,25.0722782936466,29.82438159393005,497.3854211300867,498.2787883205686,0.059890605808399555
1329,8,80,11,1,D4,3,4,ZZ.08.080,2.0,J2,151,0.3313398501832985,73.75737137968066,25.374202788656508,31.79476830002585,497.2659820730511,498.2814106690398,0.06385223895481731
1353,8,81,11,1,E4,4,4,ZZ.08.081,2.0,J2,148,0.33543046561766016,73.65295846843868,25.67570269430703,33.76312472171046,497.1347442465283,498.2799439351687,0.06781130754069198
1377,8,82,11,1,F4,5,4,ZZ.08.082,2.0,J2,149,0.3395210810520219,73.54731311404518,25.976772965566703,35.731137933506105,496.997196035574,498.27996857715044,0.07177055850695191
1280,8,83,11,1,B3,1,3,ZZ.08.083,2.0,J2,156,0.3436116964863836,73.44043708427563,26.277408564593163,37.69838311585972,496.85147169990375,498.2795932204232,0.07572945151420905
1304,8,84,11,1,C3,2,3,ZZ.08.084,2.0,J2,157,0.3477023119207453,73.3323321674985,26.577604460817465,39.665694689867784,496.698757020402,498.2800643823132,0.07968953801856025
1305,8,85,11,1,C4,2,4,ZZ.08.085,2.0,J2,150,0.35179292735510703,73.22300017264543,26.877355631028273,41.63145713597127,496.5374793636335,498.27968715978676,0.08364789269881162
1330,8,86,11,1,D5,3,5,ZZ.08.086,2.0,J2,144,0.3558835427894687,73.11244292918084,27.17665705945589,43.59709074531774,496.37061762230894,498.28154326666356,0.0876069143007549
1354,8,87,11,1,E5,4,5,ZZ.08.087,2.0,J2,145,0.35997415822383044,73.0006622870714,27.47550373785621,45.56126873715,496.19006660415283,498.2774442071128,0.09156544738894679
1307,8,88,11,1,C6,2,6,ZZ.08.088,2.0,J2,140,0.3640647736581921,72.88766011675504,27.773890665594493,47.52633113134641,496.0071004549997,498.2788334382493,0.09552621269464535
1331,8,89,11,1,D6,3,6,ZZ.08.089,2.0,J2,141,0.36815538909255385,72.77343830910964,28.071812849729074,49.48946268817753,495.81586854263145,498.2796227178556,0.09948468556233332
1379,8,90,11,1,F6,5,6,ZZ.08.090,2.0,J2,139,0.3722460045269156,72.65799877542142,28.36926530509488,51.451886403686565,495.6149205569879,498.27848247060325,0.10344368435440424
1284,8,91,11,1,B7,1,7,ZZ.08.091,2.0,J2,136,0.37633661996127726,72.54134344735294,28.66624305438687,53.41417649141533,495.4062000717862,498.27741000352677,0.10740404470691495
1332,8,92,11,1,D7,3,7,ZZ.08.092,2.0,J2,134,0.380427235395639,72.42347427691081,28.96274112824333,55.374031100655,495.19258198385495,498.2790147820528,0.11136059483269511
1380,8,93,11,1,F7,5,7,ZZ.08.093,2.0,J2,132,0.3845178508300007,72.30439323641296,29.25875456532896,57.33503302171939,494.96981708657876,498.27946559970025,0.11532145695452808
1333,8,94,11,1,D8,3,8,ZZ.08.094,2.0,J2,131,0.3886084662643624,72.18410231845571,29.554278412417993,59.29406563710484,494.73853952556726,498.2790470325524,0.11928035864404814
